Njbin | Nbbin | Nmumu |  Nee  | Nb/0b   | stat | MC stat | ttz SF | syst+ | syst- | sysKin | sysPur
 9+   |    2     |   0.0  | 0.0 | 0.2795 | 0.2693 | 0.1639 | 0.0723 | 0.0558 | 0.2734 | 0.1 | 0.2215
 9+   |    2     |   0.0  | 0.0 | 0.2795 | 0.2693 | 0.1639 | 0.0723 | 0.0558 | 0.2734 | 0.1 | 0.2215
 9+   |    2     |   0.0  | 0.0 | 0.2795 | 0.2693 | 0.1639 | 0.0723 | 0.0558 | 0.2734 | 0.1 | 0.2215
 9+   |   >=3    |   0.0  | 0.0 | 0.1178 | 0.4583 | 0.3381 | 0.0404 | 0.0872 | 0.3731 | 0.2 | 0.2215
 9+   |   >=3    |   0.0  | 0.0 | 0.1178 | 0.4583 | 0.3381 | 0.0404 | 0.0872 | 0.3731 | 0.2 | 0.2215
 9+   |   >=3    |   0.0  | 0.0 | 0.1178 | 0.4583 | 0.3381 | 0.0404 | 0.0872 | 0.3731 | 0.2 | 0.2215
 9+   |   >=3    |   0.0  | 0.0 | 0.1178 | 0.4583 | 0.3381 | 0.0404 | 0.0872 | 0.3731 | 0.2 | 0.2215
 9+   |   >=3    |   0.0  | 0.0 | 0.1178 | 0.4583 | 0.3381 | 0.0404 | 0.0872 | 0.3731 | 0.2 | 0.2215
 9+   |   >=3    |   0.0  | 0.0 | 0.1178 | 0.4583 | 0.3381 | 0.0404 | 0.0872 | 0.3731 | 0.2 | 0.2215
 9+   |   >=3    |   0.0  | 0.0 | 0.1178 | 0.4583 | 0.3381 | 0.0404 | 0.0872 | 0.3731 | 0.2 | 0.2215
 9+   |   >=3    |   0.0  | 0.0 | 0.1178 | 0.4583 | 0.3381 | 0.0404 | 0.0872 | 0.3731 | 0.2 | 0.2215
 9+   |   >=3    |   0.0  | 0.0 | 0.1178 | 0.4583 | 0.3381 | 0.0404 | 0.0872 | 0.3731 | 0.2 | 0.2215
 9+   |   >=3    |   0.0  | 0.0 | 0.1178 | 0.4583 | 0.3381 | 0.0404 | 0.0872 | 0.3731 | 0.2 | 0.2215
