DR | DR cv error | DR shape up | DR shape down | 0b purity | purity error | trig eff | trig eff error | lepton SF | lepton SF error | btag SF | btag SF error |
0.966141137665 | 0.0316556090807 | 0.0246493740931 | 0.0 | 0.977560162544 | 0.00958165553929 | 0.988 | 0.02 | 0.95 | 0.05 | 1.0 | 0.005 | 
0.966141137665 | 0.0316556090807 | 0.0229770778351 | 0.0 | 0.977560162544 | 0.00958165553929 | 0.988 | 0.02 | 0.95 | 0.05 | 1.0 | 0.005 | 
0.966141137665 | 0.0316556090807 | 0.126568931289 | 0.0920435114813 | 0.977560162544 | 0.00958165553929 | 0.988 | 0.02 | 0.95 | 0.05 | 1.0 | 0.005 | 
0.966141137665 | 0.0316556090807 | 0.0246493740931 | 0.0 | 0.977560162544 | 0.00958165553929 | 0.988 | 0.02 | 0.95 | 0.05 | 1.0 | 0.005 | 
0.966141137665 | 0.0316556090807 | 0.0229770778351 | 0.0 | 0.977560162544 | 0.00958165553929 | 0.988 | 0.02 | 0.95 | 0.05 | 1.0 | 0.005 | 
0.966141137665 | 0.0316556090807 | 0.126568931289 | 0.0920435114813 | 0.977560162544 | 0.00958165553929 | 0.988 | 0.02 | 0.95 | 0.05 | 1.0 | 0.005 | 
0.966141137665 | 0.0316556090807 | 0.0219754283504 | 0.0 | 0.977560162544 | 0.00958165553929 | 0.988 | 0.02 | 0.95 | 0.05 | 1.0 | 0.005 | 
0.966141137665 | 0.0316556090807 | 0.0191259287726 | 0.0 | 0.977560162544 | 0.00958165553929 | 0.988 | 0.02 | 0.95 | 0.05 | 1.0 | 0.005 | 
0.966141137665 | 0.0316556090807 | 0.126568931289 | 0.0920435114813 | 0.977560162544 | 0.00958165553929 | 0.988 | 0.02 | 0.95 | 0.05 | 1.0 | 0.005 | 
0.966141137665 | 0.0316556090807 | 0.0640338790843 | 0.034126962402 | 0.977560162544 | 0.00958165553929 | 0.988 | 0.02 | 0.95 | 0.05 | 1.0 | 0.005 | 
0.966141137665 | 0.0316556090807 | 0.126568931289 | 0.0920435114813 | 0.977560162544 | 0.00958165553929 | 0.988 | 0.02 | 0.95 | 0.05 | 1.0 | 0.005 | 
0.966141137665 | 0.0316556090807 | 0.165350314971 | 0.105399525472 | 0.977560162544 | 0.00958165553929 | 0.988 | 0.02 | 0.95 | 0.05 | 1.0 | 0.005 | 
0.966141137665 | 0.0316556090807 | 0.216735862889 | 0.161847444248 | 0.977560162544 | 0.00958165553929 | 0.988 | 0.02 | 0.95 | 0.05 | 1.0 | 0.005 | 
0.966141137665 | 0.0316556090807 | 0.0611688810763 | 0.034424219492 | 0.977560162544 | 0.00958165553929 | 0.988 | 0.02 | 0.95 | 0.05 | 1.0 | 0.005 | 
0.966141137665 | 0.0316556090807 | 0.0611688810763 | 0.034424219492 | 0.977560162544 | 0.00958165553929 | 0.988 | 0.02 | 0.95 | 0.05 | 1.0 | 0.005 | 
0.966141137665 | 0.0316556090807 | 0.126568931289 | 0.0920435114813 | 0.977560162544 | 0.00958165553929 | 0.988 | 0.02 | 0.95 | 0.05 | 1.0 | 0.005 | 
0.966141137665 | 0.0316556090807 | 0.0611688810763 | 0.034424219492 | 0.977560162544 | 0.00958165553929 | 0.988 | 0.02 | 0.95 | 0.05 | 1.0 | 0.005 | 
0.966141137665 | 0.0316556090807 | 0.0611688810763 | 0.034424219492 | 0.977560162544 | 0.00958165553929 | 0.988 | 0.02 | 0.95 | 0.05 | 1.0 | 0.005 | 
0.966141137665 | 0.0316556090807 | 0.126568931289 | 0.0920435114813 | 0.977560162544 | 0.00958165553929 | 0.988 | 0.02 | 0.95 | 0.05 | 1.0 | 0.005 | 
0.966141137665 | 0.0316556090807 | 0.0611688810763 | 0.034424219492 | 0.977560162544 | 0.00958165553929 | 0.988 | 0.02 | 0.95 | 0.05 | 1.0 | 0.005 | 
0.966141137665 | 0.0316556090807 | 0.0611688810763 | 0.034424219492 | 0.977560162544 | 0.00958165553929 | 0.988 | 0.02 | 0.95 | 0.05 | 1.0 | 0.005 | 
0.966141137665 | 0.0316556090807 | 0.126568931289 | 0.0920435114813 | 0.977560162544 | 0.00958165553929 | 0.988 | 0.02 | 0.95 | 0.05 | 1.0 | 0.005 | 
0.966141137665 | 0.0316556090807 | 0.0640338790843 | 0.034424219492 | 0.977560162544 | 0.00958165553929 | 0.988 | 0.02 | 0.95 | 0.05 | 1.0 | 0.005 | 
0.966141137665 | 0.0316556090807 | 0.126568931289 | 0.0920435114813 | 0.977560162544 | 0.00958165553929 | 0.988 | 0.02 | 0.95 | 0.05 | 1.0 | 0.005 | 
0.966141137665 | 0.0316556090807 | 0.165350314971 | 0.105399525472 | 0.977560162544 | 0.00958165553929 | 0.988 | 0.02 | 0.95 | 0.05 | 1.0 | 0.005 | 
0.966141137665 | 0.0316556090807 | 0.216735862889 | 0.161847444248 | 0.977560162544 | 0.00958165553929 | 0.988 | 0.02 | 0.95 | 0.05 | 1.0 | 0.005 | 
0.966141137665 | 0.0316556090807 | 0.13146631811 | 0.0880641861694 | 0.977560162544 | 0.00958165553929 | 0.988 | 0.02 | 0.95 | 0.05 | 1.0 | 0.005 | 
0.966141137665 | 0.0316556090807 | 0.13146631811 | 0.0880641861694 | 0.977560162544 | 0.00958165553929 | 0.988 | 0.02 | 0.95 | 0.05 | 1.0 | 0.005 | 
0.966141137665 | 0.0316556090807 | 0.13146631811 | 0.0920435114813 | 0.977560162544 | 0.00958165553929 | 0.988 | 0.02 | 0.95 | 0.05 | 1.0 | 0.005 | 
0.966141137665 | 0.0316556090807 | 0.13146631811 | 0.0880641861694 | 0.977560162544 | 0.00958165553929 | 0.988 | 0.02 | 0.95 | 0.05 | 1.0 | 0.005 | 
0.966141137665 | 0.0316556090807 | 0.13146631811 | 0.0880641861694 | 0.977560162544 | 0.00958165553929 | 0.988 | 0.02 | 0.95 | 0.05 | 1.0 | 0.005 | 
0.966141137665 | 0.0316556090807 | 0.13146631811 | 0.0920435114813 | 0.977560162544 | 0.00958165553929 | 0.988 | 0.02 | 0.95 | 0.05 | 1.0 | 0.005 | 
0.966141137665 | 0.0316556090807 | 0.13146631811 | 0.0880641861694 | 0.977560162544 | 0.00958165553929 | 0.988 | 0.02 | 0.95 | 0.05 | 1.0 | 0.005 | 
0.966141137665 | 0.0316556090807 | 0.13146631811 | 0.0880641861694 | 0.977560162544 | 0.00958165553929 | 0.988 | 0.02 | 0.95 | 0.05 | 1.0 | 0.005 | 
0.966141137665 | 0.0316556090807 | 0.13146631811 | 0.0920435114813 | 0.977560162544 | 0.00958165553929 | 0.988 | 0.02 | 0.95 | 0.05 | 1.0 | 0.005 | 
0.966141137665 | 0.0316556090807 | 0.13146631811 | 0.0880641861694 | 0.977560162544 | 0.00958165553929 | 0.988 | 0.02 | 0.95 | 0.05 | 1.0 | 0.005 | 
0.966141137665 | 0.0316556090807 | 0.13146631811 | 0.0920435114813 | 0.977560162544 | 0.00958165553929 | 0.988 | 0.02 | 0.95 | 0.05 | 1.0 | 0.005 | 
0.966141137665 | 0.0316556090807 | 0.165350314971 | 0.105399525472 | 0.977560162544 | 0.00958165553929 | 0.988 | 0.02 | 0.95 | 0.05 | 1.0 | 0.005 | 
0.966141137665 | 0.0316556090807 | 0.216735862889 | 0.161847444248 | 0.977560162544 | 0.00958165553929 | 0.988 | 0.02 | 0.95 | 0.05 | 1.0 | 0.005 | 
0.966141137665 | 0.0316556090807 | 0.19942249943 | 0.137679905418 | 0.977560162544 | 0.00958165553929 | 0.988 | 0.02 | 0.95 | 0.05 | 1.0 | 0.005 | 
0.966141137665 | 0.0316556090807 | 0.19942249943 | 0.137679905418 | 0.977560162544 | 0.00958165553929 | 0.988 | 0.02 | 0.95 | 0.05 | 1.0 | 0.005 | 
0.966141137665 | 0.0316556090807 | 0.19942249943 | 0.137679905418 | 0.977560162544 | 0.00958165553929 | 0.988 | 0.02 | 0.95 | 0.05 | 1.0 | 0.005 | 
